Record_ID,Client,Industry,Platform,Content_Type,Content_Topic,Posting_Day,Posting_Time,Ad_Spend,Impressions,Reach,Likes,Comments,Shares,Saves,Clicks,Leads,Revenue,Video_Views,Watch_Time_Sec,Performance_Score
REC1269,Client_C,B2B Tech/SaaS,LinkedIn,Video,Customer Testimonial,Thursday,Evening (17:00-21:00),170.75,1943,1276,31,3,2,1,43,2,296.46,720,4411.81,47.25
REC1270,Client_I,E-Learning & Education,LinkedIn,Carousel,Product Education,Saturday,Afternoon (12:00-17:00),43.33,818,595,10,1,0,0,13,0,0.0,0,0.0,30.64
REC1271,Client_A,Fashion & Retail,Facebook,Video,Behind the Scenes,Thursday,Afternoon (12:00-17:00),147.52,1916,1258,13,1,1,0,37,1,44.29,758,8670.56,31.25
REC1272,Client_D,B2B Tech/SaaS,LinkedIn,Text,Promotional/Discount,Sunday,Evening (17:00-21:00),256.82,2477,1849,17,1,0,1,76,5,713.25,0,0.0,46.51
REC1273,Client_E,Food & Beverage,Instagram,Carousel,Behind the Scenes,Monday,Night (21:00-08:00),0.0,964,716,37,4,2,2,8,0,0.0,0,0.0,52.56
REC1274,Client_B,Fashion & Retail,Instagram,Reel,Industry News,Thursday,Afternoon (12:00-17:00),105.55,1979,1623,34,2,1,2,31,0,0.0,901,11651.31,35.1
REC1275,Client_F,Fintech & Finance,Instagram,Reel,Lifestyle/Aesthetic,Friday,Evening (17:00-21:00),0.0,1146,936,27,3,1,0,9,0,0.0,606,2831.65,41.48
REC1276,Client_D,B2B Tech/SaaS,LinkedIn,Image,Industry News,Wednesday,Night (21:00-08:00),0.0,400,312,3,0,0,0,2,0,0.0,0,0.0,24.07
REC1277,Client_F,Fintech & Finance,Facebook,Video,Customer Testimonial,Saturday,Morning (08:00-12:00),0.0,611,483,6,0,0,0,5,0,0.0,235,3388.35,27.19
REC1278,Client_J,Travel & Hospitality,YouTube,Shorts,Promotional/Discount,Sunday,Morning (08:00-12:00),325.79,4034,3087,92,10,9,4,100,5,505.18,2162,21374.78,57.58
REC1279,Client_C,B2B Tech/SaaS,Instagram,Reel,Customer Testimonial,Monday,Night (21:00-08:00),0.0,58440,49674,540,3,60,30,77,4,561.54,2123,11804.82,98.5
REC1280,Client_A,Fashion & Retail,Facebook,Image,Customer Testimonial,Sunday,Evening (17:00-21:00),0.0,317,245,6,0,0,0,2,0,0.0,0,0.0,33.61
REC1281,Client_A,Fashion & Retail,YouTube,Video,Lifestyle/Aesthetic,Monday,Night (21:00-08:00),0.0,1110,973,58,4,5,4,9,0,0.0,483,2834.8,58.68
REC1282,Client_G,Health & Fitness,Facebook,Image,Lifestyle/Aesthetic,Thursday,Afternoon (12:00-17:00),0.0,417,296,4,0,0,0,3,0,0.0,0,0.0,27.65
REC1283,Client_C,B2B Tech/SaaS,LinkedIn,Carousel,Lifestyle/Aesthetic,Sunday,Night (21:00-08:00),0.0,326,286,2,0,0,0,2,0,0.0,0,0.0,22.87
REC1284,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Promotional/Discount,Tuesday,Afternoon (12:00-17:00),0.0,407,342,9,1,0,0,6,0,0.0,0,0.0,37.75
REC1285,Client_D,B2B Tech/SaaS,LinkedIn,Text,Meme/Trending,Monday,Evening (17:00-21:00),0.0,274,216,4,0,0,0,2,0,0.0,0,0.0,29.37
REC1286,Client_G,Health & Fitness,LinkedIn,Image,Customer Testimonial,Saturday,Night (21:00-08:00),0.0,456,408,25,2,1,0,3,0,0.0,0,0.0,55.52
REC1287,Client_C,B2B Tech/SaaS,LinkedIn,Text,Product Education,Thursday,Night (21:00-08:00),0.0,353,272,2,0,0,0,2,0,0.0,0,0.0,23.01
REC1288,Client_J,Travel & Hospitality,YouTube,Video,Industry News,Saturday,Afternoon (12:00-17:00),0.0,878,607,20,2,1,0,7,0,0.0,408,5827.31,39.8
REC1289,Client_B,Fashion & Retail,Instagram,Carousel,Industry News,Saturday,Evening (17:00-21:00),0.0,885,711,41,3,2,3,6,0,0.0,0,0.0,57.11
REC1290,Client_E,Food & Beverage,YouTube,Shorts,Product Education,Saturday,Morning (08:00-12:00),90.04,2088,1804,67,5,4,3,29,1,24.08,1088,14982.52,47.51
REC1291,Client_H,Real Estate,Facebook,Image,Industry News,Thursday,Night (21:00-08:00),0.0,409,348,2,0,0,0,3,0,0.0,0,0.0,21.99
REC1292,Client_D,B2B Tech/SaaS,LinkedIn,Text,Industry News,Sunday,Afternoon (12:00-17:00),90.92,977,710,8,0,0,0,20,0,0.0,0,0.0,27.92
REC1293,Client_G,Health & Fitness,YouTube,Video,Product Education,Tuesday,Afternoon (12:00-17:00),0.0,1194,969,19,1,1,0,8,0,0.0,433,6307.51,32.32
REC1294,Client_B,Fashion & Retail,Instagram,Carousel,Promotional/Discount,Saturday,Morning (08:00-12:00),59.12,1404,1111,36,5,1,1,29,2,89.73,0,0.0,50.85
REC1295,Client_E,Food & Beverage,YouTube,Video,Promotional/Discount,Friday,Afternoon (12:00-17:00),0.0,1283,1115,28,2,1,2,20,1,23.42,508,3130.69,43.86
REC1296,Client_J,Travel & Hospitality,Instagram,Carousel,Meme/Trending,Thursday,Morning (08:00-12:00),0.0,821,537,27,3,1,1,6,0,0.0,0,0.0,51.77
REC1297,Client_E,Food & Beverage,Instagram,Reel,Promotional/Discount,Wednesday,Evening (17:00-21:00),0.0,1391,1233,45,6,2,3,19,1,26.82,588,5472.54,52.3
REC1298,Client_H,Real Estate,LinkedIn,Text,Meme/Trending,Saturday,Evening (17:00-21:00),0.0,299,260,5,0,0,0,2,0,0.0,0,0.0,28.64
REC1299,Client_E,Food & Beverage,Instagram,Carousel,Meme/Trending,Saturday,Evening (17:00-21:00),0.0,638,465,41,4,1,2,4,0,0.0,0,0.0,58.2
REC1300,Client_E,Food & Beverage,Facebook,Video,Lifestyle/Aesthetic,Friday,Evening (17:00-21:00),0.0,539,451,18,2,1,1,4,0,0.0,274,1861.37,43.25
REC1301,Client_A,Fashion & Retail,YouTube,Shorts,Industry News,Saturday,Morning (08:00-12:00),0.0,1249,1068,38,5,3,3,9,0,0.0,561,2540.5,43.03
REC1302,Client_J,Travel & Hospitality,Facebook,Video,Customer Testimonial,Sunday,Night (21:00-08:00),291.52,3174,2450,79,7,4,6,63,5,514.82,1385,14593.27,57.28
REC1303,Client_H,Real Estate,YouTube,Shorts,Customer Testimonial,Sunday,Night (21:00-08:00),500.0,1500,1200,1,0,0,0,0,0,0.0,764,2447.22,5.2
REC1304,Client_F,Fintech & Finance,Facebook,Image,Industry News,Tuesday,Morning (08:00-12:00),0.0,349,264,4,0,0,0,2,0,0.0,0,0.0,29.27
REC1305,Client_F,Fintech & Finance,Instagram,Reel,Customer Testimonial,Saturday,Afternoon (12:00-17:00),0.0,1093,830,25,4,1,1,9,0,0.0,529,4545.05,42.04
REC1306,Client_G,Health & Fitness,LinkedIn,Text,Product Education,Monday,Afternoon (12:00-17:00),0.0,335,289,4,0,0,0,3,0,0.0,0,0.0,28.22
REC1307,Client_I,E-Learning & Education,YouTube,Shorts,Industry News,Saturday,Afternoon (12:00-17:00),149.89,2399,2037,43,4,4,1,39,0,0.0,909,4945.99,37.24
REC1308,Client_C,B2B Tech/SaaS,Instagram,Carousel,Customer Testimonial,Friday,Morning (08:00-12:00),48.0,1310,1168,51,7,4,5,17,1,154.98,0,0.0,66.17
REC1309,Client_C,B2B Tech/SaaS,LinkedIn,Text,Industry News,Wednesday,Evening (17:00-21:00),0.0,243,159,2,0,0,0,1,0,0.0,0,0.0,29.61
REC1310,Client_I,E-Learning & Education,Instagram,Carousel,Meme/Trending,Monday,Morning (08:00-12:00),0.0,878,703,42,3,3,4,6,0,0.0,0,0.0,58.78
REC1311,Client_B,Fashion & Retail,Facebook,Image,Meme/Trending,Thursday,Afternoon (12:00-17:00),0.0,306,252,3,0,0,0,2,0,0.0,0,0.0,26.35
REC1312,Client_D,B2B Tech/SaaS,YouTube,Video,Industry News,Friday,Evening (17:00-21:00),16.95,927,825,13,2,1,0,9,0,0.0,335,2896.19,30.64
REC1313,Client_E,Food & Beverage,Facebook,Image,Behind the Scenes,Wednesday,Morning (08:00-12:00),0.0,353,259,3,0,0,0,3,0,0.0,0,0.0,25.65
REC1314,Client_I,E-Learning & Education,YouTube,Shorts,Behind the Scenes,Thursday,Afternoon (12:00-17:00),53.73,1876,1338,86,6,8,6,22,0,0.0,729,7626.85,59.89
REC1315,Client_H,Real Estate,Instagram,Reel,Meme/Trending,Thursday,Evening (17:00-21:00),198.18,3147,2099,145,12,7,5,54,2,641.22,1364,12806.07,77.8
REC1316,Client_B,Fashion & Retail,Instagram,Reel,Promotional/Discount,Monday,Evening (17:00-21:00),0.0,1149,991,28,3,2,1,18,1,43.66,501,5970.37,43.63
REC1317,Client_F,Fintech & Finance,Facebook,Reel,Customer Testimonial,Tuesday,Morning (08:00-12:00),0.0,577,493,10,1,0,0,5,0,0.0,211,1740.92,31.61
REC1318,Client_H,Real Estate,Facebook,Text,Meme/Trending,Sunday,Morning (08:00-12:00),68.25,972,746,15,1,1,0,18,0,0.0,0,0.0,33.67
REC1319,Client_J,Travel & Hospitality,Facebook,Image,Promotional/Discount,Saturday,Morning (08:00-12:00),0.0,399,281,3,0,0,0,6,0,0.0,0,0.0,25.58
REC1320,Client_E,Food & Beverage,Instagram,Video,Meme/Trending,Monday,Evening (17:00-21:00),0.0,684,530,41,5,1,2,4,0,0.0,330,2043.61,58.59
REC1321,Client_C,B2B Tech/SaaS,LinkedIn,Image,Lifestyle/Aesthetic,Saturday,Evening (17:00-21:00),0.0,262,215,3,0,0,0,2,0,0.0,0,0.0,28.71
REC1322,Client_G,Health & Fitness,Instagram,Image,Product Education,Wednesday,Evening (17:00-21:00),120.66,1382,1146,50,5,5,4,31,2,114.12,0,0.0,55.74
REC1323,Client_D,B2B Tech/SaaS,LinkedIn,Image,Behind the Scenes,Monday,Evening (17:00-21:00),43.29,672,544,6,0,0,0,10,0,0.0,0,0.0,27.55
REC1324,Client_B,Fashion & Retail,Facebook,Text,Meme/Trending,Saturday,Morning (08:00-12:00),0.0,192,138,3,0,0,0,1,0,0.0,0,0.0,32.55
REC1325,Client_B,Fashion & Retail,Instagram,Image,Lifestyle/Aesthetic,Tuesday,Morning (08:00-12:00),0.0,616,463,13,0,0,0,4,0,0.0,0,0.0,37.0
REC1326,Client_E,Food & Beverage,YouTube,Shorts,Customer Testimonial,Saturday,Afternoon (12:00-17:00),42.73,1442,1135,45,6,1,1,16,0,0.0,616,6192.47,44.68
REC1327,Client_F,Fintech & Finance,YouTube,Video,Meme/Trending,Tuesday,Night (21:00-08:00),0.0,925,669,15,1,0,1,6,0,0.0,426,2144.42,36.31
REC1328,Client_G,Health & Fitness,YouTube,Shorts,Product Education,Saturday,Afternoon (12:00-17:00),0.0,1139,858,28,2,2,3,10,0,0.0,430,3909.53,43.58
REC1329,Client_J,Travel & Hospitality,Facebook,Reel,Promotional/Discount,Monday,Night (21:00-08:00),0.0,1040,853,12,1,0,0,18,1,92.18,368,3307.46,35.09
REC1330,Client_J,Travel & Hospitality,YouTube,Video,Promotional/Discount,Tuesday,Night (21:00-08:00),0.0,1096,841,25,2,1,1,16,1,104.87,428,2321.13,45.9
REC1331,Client_A,Fashion & Retail,Instagram,Carousel,Meme/Trending,Sunday,Night (21:00-08:00),0.0,650,438,70,10,5,7,5,0,0.0,0,0.0,58.03
REC1332,Client_H,Real Estate,Instagram,Carousel,Promotional/Discount,Sunday,Morning (08:00-12:00),41.21,1153,1006,32,3,1,2,23,1,317.37,0,0.0,71.96
REC1333,Client_I,E-Learning & Education,Instagram,Reel,Product Education,Monday,Morning (08:00-12:00),0.0,1035,836,30,2,1,2,6,0,0.0,395,2160.07,44.64
REC1334,Client_A,Fashion & Retail,Instagram,Reel,Lifestyle/Aesthetic,Sunday,Evening (17:00-21:00),105.64,2126,1562,113,9,7,10,29,0,0.0,981,4005.32,61.79
REC1335,Client_B,Fashion & Retail,Instagram,Carousel,Product Education,Thursday,Afternoon (12:00-17:00),0.0,977,774,19,2,1,0,7,0,0.0,0,0.0,35.5
REC1336,Client_D,B2B Tech/SaaS,LinkedIn,Text,Behind the Scenes,Tuesday,Afternoon (12:00-17:00),0.0,306,204,9,1,0,0,2,0,0.0,0,0.0,46.61
REC1337,Client_H,Real Estate,YouTube,Video,Meme/Trending,Saturday,Afternoon (12:00-17:00),0.0,1110,978,38,2,3,1,10,0,0.0,478,3368.86,43.51
REC1338,Client_D,B2B Tech/SaaS,LinkedIn,Video,Lifestyle/Aesthetic,Saturday,Morning (08:00-12:00),0.0,514,427,14,1,0,0,3,0,0.0,230,2520.47,39.01
REC1339,Client_J,Travel & Hospitality,Instagram,Carousel,Industry News,Friday,Evening (17:00-21:00),139.96,2131,1517,83,6,8,3,39,1,94.92,0,0.0,59.25
REC1340,Client_H,Real Estate,Facebook,Image,Industry News,Wednesday,Afternoon (12:00-17:00),497.88,4573,4051,75,6,6,3,104,5,1581.47,0,0.0,55.31
REC1341,Client_I,E-Learning & Education,LinkedIn,Carousel,Lifestyle/Aesthetic,Tuesday,Afternoon (12:00-17:00),265.78,2773,1860,67,5,6,3,60,3,148.15,0,0.0,52.21
REC1342,Client_H,Real Estate,Facebook,Text,Industry News,Sunday,Afternoon (12:00-17:00),82.45,1121,750,6,0,0,0,22,0,0.0,0,0.0,25.42
REC1343,Client_F,Fintech & Finance,Facebook,Text,Product Education,Wednesday,Evening (17:00-21:00),59.54,925,623,9,1,0,0,16,1,114.91,0,0.0,38.39
REC1344,Client_A,Fashion & Retail,Instagram,Carousel,Customer Testimonial,Monday,Evening (17:00-21:00),0.0,838,585,21,1,1,2,8,0,0.0,0,0.0,43.39
REC1345,Client_B,Fashion & Retail,Instagram,Image,Lifestyle/Aesthetic,Monday,Morning (08:00-12:00),73.11,1064,900,25,1,1,1,17,0,0.0,0,0.0,38.21
REC1346,Client_E,Food & Beverage,Instagram,Carousel,Product Education,Saturday,Night (21:00-08:00),40.89,1023,789,60,8,5,3,14,0,0.0,0,0.0,59.77
REC1347,Client_J,Travel & Hospitality,Facebook,Image,Industry News,Sunday,Morning (08:00-12:00),617.23,5581,3847,56,7,4,5,142,2,206.78,0,0.0,37.91
REC1348,Client_E,Food & Beverage,Instagram,Carousel,Meme/Trending,Monday,Afternoon (12:00-17:00),89.67,1549,1289,69,8,7,3,23,0,0.0,0,0.0,59.89
REC1349,Client_E,Food & Beverage,Instagram,Image,Customer Testimonial,Monday,Night (21:00-08:00),0.0,561,486,22,1,1,2,4,0,0.0,0,0.0,52.2
REC1350,Client_E,Food & Beverage,Instagram,Carousel,Lifestyle/Aesthetic,Thursday,Morning (08:00-12:00),0.0,529,376,11,1,0,1,3,0,0.0,0,0.0,40.94
REC1351,Client_G,Health & Fitness,Facebook,Image,Lifestyle/Aesthetic,Friday,Morning (08:00-12:00),0.0,312,259,4,0,0,0,2,0,0.0,0,0.0,28.79
REC1352,Client_B,Fashion & Retail,Instagram,Carousel,Meme/Trending,Saturday,Evening (17:00-21:00),0.0,743,581,80,10,7,5,5,0,0.0,0,0.0,58.86
REC1353,Client_F,Fintech & Finance,LinkedIn,Carousel,Industry News,Wednesday,Afternoon (12:00-17:00),0.0,468,409,12,1,1,0,4,0,0.0,0,0.0,38.86
REC1354,Client_J,Travel & Hospitality,Instagram,Reel,Promotional/Discount,Thursday,Night (21:00-08:00),0.0,1121,750,28,3,1,0,16,1,93.15,453,2620.19,49.66
REC1355,Client_A,Fashion & Retail,YouTube,Video,Behind the Scenes,Monday,Afternoon (12:00-17:00),0.0,1091,839,22,1,1,1,7,0,0.0,529,2512.89,36.45
REC1356,Client_H,Real Estate,Facebook,Image,Lifestyle/Aesthetic,Sunday,Afternoon (12:00-17:00),250.05,2565,1789,24,3,1,2,57,2,560.96,0,0.0,43.27
REC1357,Client_B,Fashion & Retail,Instagram,Carousel,Product Education,Tuesday,Evening (17:00-21:00),0.0,521,346,19,2,0,0,4,0,0.0,0,0.0,51.84
REC1358,Client_H,Real Estate,YouTube,Video,Behind the Scenes,Saturday,Morning (08:00-12:00),149.49,1960,1707,66,5,3,2,37,0,0.0,867,11799.28,45.63
REC1359,Client_C,B2B Tech/SaaS,LinkedIn,Image,Industry News,Sunday,Afternoon (12:00-17:00),0.0,402,285,4,0,0,0,2,0,0.0,0,0.0,27.48
REC1360,Client_A,Fashion & Retail,YouTube,Shorts,Lifestyle/Aesthetic,Wednesday,Evening (17:00-21:00),0.0,1239,1099,40,5,2,2,11,0,0.0,592,1797.17,44.94
REC1361,Client_H,Real Estate,Instagram,Image,Customer Testimonial,Tuesday,Night (21:00-08:00),0.0,576,500,14,1,1,0,4,0,0.0,0,0.0,35.77
REC1362,Client_H,Real Estate,LinkedIn,Image,Product Education,Saturday,Afternoon (12:00-17:00),340.58,3435,2473,39,3,3,3,82,4,1213.86,0,0.0,52.84
REC1363,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Behind the Scenes,Thursday,Morning (08:00-12:00),0.0,555,436,20,1,1,1,4,0,0.0,0,0.0,49.12
REC1364,Client_F,Fintech & Finance,LinkedIn,Text,Customer Testimonial,Friday,Afternoon (12:00-17:00),20.01,447,329,4,0,0,0,7,0,0.0,0,0.0,27.32
REC1365,Client_E,Food & Beverage,Instagram,Carousel,Customer Testimonial,Wednesday,Evening (17:00-21:00),0.0,773,576,22,3,2,0,5,0,0.0,0,0.0,44.42
REC1366,Client_E,Food & Beverage,YouTube,Shorts,Lifestyle/Aesthetic,Wednesday,Afternoon (12:00-17:00),0.0,1396,1245,40,3,3,2,9,0,0.0,738,9853.17,40.68
REC1367,Client_H,Real Estate,LinkedIn,Text,Industry News,Monday,Afternoon (12:00-17:00),211.32,2111,1613,27,4,2,0,45,2,580.18,0,0.0,45.88
REC1368,Client_G,Health & Fitness,YouTube,Video,Meme/Trending,Wednesday,Afternoon (12:00-17:00),0.0,1040,724,28,3,1,1,8,0,0.0,571,7665.22,43.07
REC1369,Client_J,Travel & Hospitality,Instagram,Reel,Industry News,Monday,Night (21:00-08:00),168.05,2680,2089,105,14,5,3,50,1,109.54,1328,9218.96,60.03
REC1370,Client_H,Real Estate,LinkedIn,Text,Lifestyle/Aesthetic,Tuesday,Evening (17:00-21:00),16.42,389,259,7,0,0,0,5,0,0.0,0,0.0,34.98
REC1371,Client_G,Health & Fitness,Instagram,Reel,Behind the Scenes,Friday,Afternoon (12:00-17:00),0.0,1438,1043,63,9,5,5,12,0,0.0,708,8342.03,57.61
REC1372,Client_D,B2B Tech/SaaS,Instagram,Reel,Lifestyle/Aesthetic,Thursday,Morning (08:00-12:00),197.96,3170,2438,240,33,19,19,49,1,164.23,1548,15073.48,67.72
REC1373,Client_F,Fintech & Finance,Instagram,Carousel,Product Education,Sunday,Morning (08:00-12:00),0.0,702,514,25,2,1,1,5,0,0.0,0,0.0,48.28
REC1374,Client_D,B2B Tech/SaaS,LinkedIn,Text,Promotional/Discount,Saturday,Afternoon (12:00-17:00),0.0,298,198,2,0,0,0,4,0,0.0,0,0.0,24.68
REC1375,Client_F,Fintech & Finance,LinkedIn,Video,Customer Testimonial,Wednesday,Morning (08:00-12:00),0.0,431,323,14,1,1,0,3,0,0.0,174,942.9,49.64
REC1376,Client_G,Health & Fitness,Instagram,Carousel,Meme/Trending,Wednesday,Night (21:00-08:00),0.0,960,855,56,7,3,2,7,0,0.0,0,0.0,60.0
REC1377,Client_I,E-Learning & Education,Facebook,Image,Lifestyle/Aesthetic,Monday,Night (21:00-08:00),149.5,1702,1375,5,0,0,0,33,1,47.47,0,0.0,26.87
REC1378,Client_F,Fintech & Finance,LinkedIn,Image,Lifestyle/Aesthetic,Tuesday,Morning (08:00-12:00),304.86,2924,2184,153,13,5,6,65,1,115.71,0,0.0,65.7
REC1379,Client_G,Health & Fitness,Facebook,Video,Customer Testimonial,Friday,Evening (17:00-21:00),0.0,650,545,16,1,1,1,5,0,0.0,309,2926.32,39.29
REC1380,Client_G,Health & Fitness,YouTube,Shorts,Industry News,Saturday,Evening (17:00-21:00),279.36,3880,3322,169,22,7,12,77,2,125.86,1606,20565.23,61.2
REC1381,Client_H,Real Estate,YouTube,Shorts,Product Education,Monday,Morning (08:00-12:00),0.0,1649,1115,30,2,2,2,11,0,0.0,840,6733.24,37.68
REC1382,Client_E,Food & Beverage,Instagram,Carousel,Meme/Trending,Tuesday,Night (21:00-08:00),0.0,542,416,34,2,3,3,4,0,0.0,0,0.0,57.87
REC1383,Client_I,E-Learning & Education,Instagram,Carousel,Industry News,Tuesday,Afternoon (12:00-17:00),0.0,481,387,19,1,1,0,3,0,0.0,0,0.0,49.7
REC1384,Client_J,Travel & Hospitality,Instagram,Reel,Industry News,Tuesday,Evening (17:00-21:00),0.0,1185,849,31,4,2,3,10,0,0.0,516,2478.63,46.79
REC1385,Client_F,Fintech & Finance,Instagram,Reel,Promotional/Discount,Wednesday,Evening (17:00-21:00),10.61,1110,840,24,3,1,2,18,1,121.19,471,2134.26,69.77
REC1386,Client_I,E-Learning & Education,Facebook,Video,Product Education,Saturday,Night (21:00-08:00),0.0,829,709,2,0,0,0,7,0,0.0,343,1930.55,22.13
REC1387,Client_E,Food & Beverage,Instagram,Image,Meme/Trending,Saturday,Night (21:00-08:00),0.0,891,782,85,12,5,7,8,0,0.0,0,0.0,59.74
REC1388,Client_C,B2B Tech/SaaS,Instagram,Carousel,Industry News,Sunday,Morning (08:00-12:00),0.0,889,655,18,2,1,0,8,0,0.0,0,0.0,37.89
REC1389,Client_I,E-Learning & Education,Facebook,Text,Meme/Trending,Friday,Night (21:00-08:00),0.0,305,229,0,0,0,0,2,0,0.0,0,0.0,20.01
REC1390,Client_A,Fashion & Retail,Facebook,Image,Promotional/Discount,Tuesday,Night (21:00-08:00),204.03,2054,1494,22,2,1,1,63,3,147.05,0,0.0,39.44
REC1391,Client_G,Health & Fitness,Instagram,Reel,Meme/Trending,Sunday,Morning (08:00-12:00),31.57,1590,1271,80,9,3,4,16,0,0.0,741,8708.13,61.18
REC1392,Client_F,Fintech & Finance,LinkedIn,Text,Customer Testimonial,Wednesday,Evening (17:00-21:00),87.9,1058,739,17,2,0,0,21,1,112.43,0,0.0,40.94
REC1393,Client_B,Fashion & Retail,YouTube,Shorts,Behind the Scenes,Sunday,Afternoon (12:00-17:00),177.81,2889,2144,105,14,4,7,52,1,44.6,1414,5393.87,56.62
REC1394,Client_E,Food & Beverage,Instagram,Reel,Customer Testimonial,Sunday,Afternoon (12:00-17:00),148.35,2342,1683,78,8,4,6,39,2,52.25,1044,10103.26,59.43
REC1395,Client_J,Travel & Hospitality,Facebook,Video,Lifestyle/Aesthetic,Monday,Evening (17:00-21:00),345.15,3651,2376,61,5,3,6,75,3,280.38,1283,11568.84,47.52
REC1396,Client_J,Travel & Hospitality,Instagram,Image,Lifestyle/Aesthetic,Sunday,Morning (08:00-12:00),0.0,680,566,23,2,2,1,5,0,0.0,0,0.0,48.83
REC1397,Client_B,Fashion & Retail,Facebook,Image,Lifestyle/Aesthetic,Sunday,Morning (08:00-12:00),238.07,2421,1920,40,3,2,3,58,1,40.85,0,0.0,38.41
REC1398,Client_E,Food & Beverage,Instagram,Reel,Lifestyle/Aesthetic,Sunday,Evening (17:00-21:00),0.0,1172,852,91,10,7,3,9,0,0.0,466,3827.14,59.99
REC1399,Client_F,Fintech & Finance,Facebook,Video,Industry News,Thursday,Afternoon (12:00-17:00),0.0,687,536,9,1,0,0,4,0,0.0,269,3741.1,30.53
REC1400,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Lifestyle/Aesthetic,Saturday,Morning (08:00-12:00),55.87,800,581,19,2,1,2,13,0,0.0,0,0.0,41.27
REC1401,Client_I,E-Learning & Education,YouTube,Video,Behind the Scenes,Thursday,Afternoon (12:00-17:00),556.9,5946,5141,269,31,18,22,132,6,270.71,2899,19796.64,71.23
REC1402,Client_D,B2B Tech/SaaS,Instagram,Reel,Product Education,Wednesday,Night (21:00-08:00),91.66,2232,1841,30,3,1,2,30,1,138.82,925,11070.31,40.61
REC1403,Client_J,Travel & Hospitality,Instagram,Reel,Behind the Scenes,Monday,Night (21:00-08:00),0.0,1045,903,45,7,2,1,8,0,0.0,533,4341.84,54.68
REC1404,Client_F,Fintech & Finance,LinkedIn,Text,Industry News,Thursday,Morning (08:00-12:00),62.49,793,572,26,1,1,2,15,0,0.0,0,0.0,47.24
REC1405,Client_F,Fintech & Finance,LinkedIn,Video,Industry News,Tuesday,Night (21:00-08:00),107.39,1454,973,8,0,0,0,29,0,0.0,623,9191.31,26.8
REC1406,Client_H,Real Estate,Instagram,Reel,Behind the Scenes,Sunday,Afternoon (12:00-17:00),342.5,4251,2900,118,18,9,8,90,3,917.57,1781,13281.44,65.36
REC1407,Client_G,Health & Fitness,LinkedIn,Carousel,Lifestyle/Aesthetic,Wednesday,Afternoon (12:00-17:00),100.88,1332,966,22,1,1,1,27,0,0.0,0,0.0,34.89
REC1408,Client_I,E-Learning & Education,Instagram,Reel,Behind the Scenes,Wednesday,Night (21:00-08:00),0.0,1132,872,21,1,1,0,9,0,0.0,424,1516.09,35.27
REC1409,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Meme/Trending,Saturday,Morning (08:00-12:00),0.0,551,359,12,2,0,1,4,0,0.0,0,0.0,42.05
REC1410,Client_C,B2B Tech/SaaS,Instagram,Carousel,Product Education,Monday,Evening (17:00-21:00),0.0,784,526,10,1,1,0,6,0,0.0,0,0.0,31.76
REC1411,Client_B,Fashion & Retail,YouTube,Video,Customer Testimonial,Thursday,Evening (17:00-21:00),0.0,642,519,19,1,1,2,4,0,0.0,307,3019.95,43.81
REC1412,Client_I,E-Learning & Education,Instagram,Reel,Behind the Scenes,Sunday,Morning (08:00-12:00),0.0,1283,851,54,6,2,5,11,0,0.0,476,4629.07,58.43
REC1413,Client_H,Real Estate,LinkedIn,Text,Product Education,Tuesday,Morning (08:00-12:00),25.82,478,420,16,1,1,0,7,0,0.0,0,0.0,44.43
REC1414,Client_D,B2B Tech/SaaS,Instagram,Reel,Promotional/Discount,Saturday,Afternoon (12:00-17:00),115.84,2316,1930,39,3,4,1,52,3,470.31,931,13236.28,56.29
REC1415,Client_H,Real Estate,Instagram,Carousel,Behind the Scenes,Monday,Morning (08:00-12:00),0.0,563,393,15,1,1,1,4,0,0.0,0,0.0,44.3
REC1416,Client_A,Fashion & Retail,Instagram,Image,Behind the Scenes,Saturday,Afternoon (12:00-17:00),0.0,557,461,21,2,1,1,4,0,0.0,0,0.0,52.29
REC1417,Client_C,B2B Tech/SaaS,LinkedIn,Text,Promotional/Discount,Thursday,Evening (17:00-21:00),0.0,248,164,3,0,0,0,3,0,0.0,0,0.0,27.55
REC1418,Client_E,Food & Beverage,Facebook,Video,Promotional/Discount,Sunday,Evening (17:00-21:00),0.0,608,528,10,1,0,0,9,0,0.0,294,2609.73,33.19
REC1419,Client_J,Travel & Hospitality,YouTube,Video,Behind the Scenes,Monday,Evening (17:00-21:00),24.58,1369,1037,51,5,4,5,14,0,0.0,545,3696.74,55.11
REC1420,Client_E,Food & Beverage,YouTube,Shorts,Customer Testimonial,Saturday,Morning (08:00-12:00),0.0,1186,958,27,3,1,2,9,0,0.0,640,3297.04,38.61
REC1421,Client_F,Fintech & Finance,Facebook,Video,Product Education,Wednesday,Evening (17:00-21:00),585.5,5472,4365,79,11,6,7,125,9,980.69,1990,23009.03,56.33
REC1422,Client_E,Food & Beverage,LinkedIn,Image,Lifestyle/Aesthetic,Friday,Morning (08:00-12:00),197.68,2041,1621,52,3,4,2,47,1,25.15,0,0.0,46.03
